Price,Area,Location,sizeRkorBhk,Num_of_bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,Num_of_bathrooms,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Childrensplayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator
24000000,1090,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
28500000,460,Kandivali East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
31500000,460,Kandivali East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
2600000,870,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
20000000,1050,Chandivali,bhk,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18100000,1350,Powai,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18100000,1050,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18500000,1750,Powai,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
26500000,690,Nere,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
10000000,950,Santacruz East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18500000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
19100000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
12500000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14500000,1060,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
17500000,602,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18500000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
20000000,1050,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
29000000,600,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9800000,900,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14200000,1065,Andheri East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18500000,1100,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6500000,1250,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22000000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8900000,555,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14500000,1100,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22500000,1155,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22500000,645,Ghansoli,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14500000,1655,Kandivali East,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
27500000,635,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
22500000,580,Borivali West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
19500000,935,Borivali West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15000000,935,Borivali West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15600000,995,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2000000,1196,Dahisar,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
34500000,1196,Dahisar,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
34000000,855,Dahisar,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
14000000,1000,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8500000,732,Borivali West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8500000,575,Nala Sopara,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9300000,2465,Kandivali East,bhk,4,1,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13700000,2365,Kandivali East,bhk,4,1,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9000000,1000,Kandivali East,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13500000,550,Andheri East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18100000,550,Andheri East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18500000,1010,Thane West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18400000,775,Borivali West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18000000,570,Malad East,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18200000,820,Malad East,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
10500000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
20000000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13500000,1100,Goregaon West,bhk,1,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
19500000,1100,Goregaon West,bhk,1,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
28000000,1100,Goregaon West,bhk,1,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
26000000,585,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
2850000,1120,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
17500000,650,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
23500000,855,Dahisar,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9500000,2000,Mulund West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
20000000,1600,Mulund West,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
20000000,540,Naigaon East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
26000000,1000,Powai,bhk,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22000000,1300,Powai,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9500000,650,Andheri East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
17000000,1070,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
28500000,1000,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
21000000,980,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14000000,985,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
27500000,600,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
26500000,1000,Powai,bhk,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
10000000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18500000,1198,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
19100000,1100,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
12500000,916,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14500000,1060,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
17500000,602,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18500000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
20000000,1050,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
29000000,600,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9800000,900,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
14200000,1065,Andheri East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18500000,1100,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6500000,1250,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22000000,1150,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18000000,555,Powai,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
16700000,1100,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6800000,1155,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
21500000,645,Ghansoli,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
21500000,1655,Kandivali East,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8000000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8000000,770,Borivali West,rk,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
18000000,1120,Dombivali,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11500000,1350,Andheri West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2000000,1350,Andheri West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
25000000,1155,Ulwe,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
19000000,1155,Ulwe,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5300000,1100,Goregaon West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
30000000,650,Borivali West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
21000000,590,Nala Sopara,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
32500000,1600,Kandivali East,bhk,3,0,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15500000,900,Andheri West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
25000000,933,Kalyan West,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
2400000,1120,Kandivali East,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
51500000,950,Kandivali West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
8000000,1545,Powai,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11500000,850,Andheri East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
9200000,1350,Powai,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9300000,425,Vangani,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4000000,1170,Matunga,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
3700000,850,Koper Khairane,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
13500000,1260,Ulwe,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
5800000,1160,Mira Road East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4400000,1060,Mira Road East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4100000,690,Karanjade,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
5600000,990,Kewale,bhk,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22000000,750,Chembur,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8800000,540,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
5700000,490,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8800000,530,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
6500000,540,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
12000000,1600,Thane West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
7400000,1073,Mira Road East,bhk,2,0,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9
8000000,650,Mira Road East,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11800000,1235,Ulwe,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
13500000,1332,Bhiwandi,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
21500000,851,Sanpada,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
20000000,576,Sanpada,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
19500000,600,Sanpada,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
11000000,900,Sanpada,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
19500000,910,Sanpada,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
11000000,1645,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9000000,1250,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
18000000,1215,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9000000,1580,Ulwe,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22000000,1215,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
22500000,1580,Ulwe,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
16500000,600,Sanpada,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
7900000,1435,Sanpada,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
24000000,600,Sanpada,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
4750000,1640,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
31500000,1650,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9200000,1313,Sanpada,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
9200000,1491,Bhiwandi,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
25000000,1600,Sanpada,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
15000000,960,Kalyan West,bhk,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
4200000,2000,Sanpada,bhk,4,1,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
6000000,560,Dahisar West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
6000000,560,Dahisar West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8000000,600,Santacruz West,rk,0,1,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9
8000000,1400,Thane West,bhk,3,1,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9
